id,place,magnitude,time,latitude,longitude,depth
uu80047946,"14 km NE of Milford, Utah",0.96,2024-02-25 09:28:23.820,38.4938333333333,-112.904,2.12
ak0242krkf8d,"86 km SSE of Sand Point, Alaska",2.3,2024-02-25 09:18:59.762,54.6625,-159.8317,14.9
ak0242kriqms,"95 km WNW of Petersville, Alaska",1.5,2024-02-25 09:11:21.129,62.6784,-152.5854,5.3
ci40676064,"5 km WNW of Borrego Springs, CA",1.09,2024-02-25 09:10:29.840,33.2655,-116.4295,4.64
nn00874627,"13 km NNW of Walker Lake, Nevada",1.1,2024-02-25 08:54:45.287,38.7597,-118.8187,6.8
ak0242kr5oa7,"20 km N of Fishhook, Alaska",1.0,2024-02-25 08:50:25.757,61.9242,-149.1758,12.4
hv74120851,"27 km SE of Pāhala, Hawaii",1.87,2024-02-25 08:48:50.910,19.0286674499512,-155.289993286133,1.03999996185303
ak0242kr28ct,"94 km SSE of Sand Point, Alaska",2.0,2024-02-25 08:34:19.655,54.5711,-159.8538,9.3
ak0242kr27id,"125 km E of McCarthy, Alaska",1.4,2024-02-25 08:34:08.668,61.5412,-140.5851,6.8
us7000m1gt,"194 km ESE of Taira, Japan",4.5,2024-02-25 08:33:59.263,25.7942,129.8646,10.0
ak0242kr0cvd,"238 km W of Adak, Alaska",2.4,2024-02-25 08:25:45.051,51.8027,179.9028,12.8
ci40676056,"19 km E of Little Lake, CA",1.23,2024-02-25 08:23:52.610,35.9076667,-117.6976667,8.76
ak0242kqz9c9,"78 km WSW of Nanwalek, Alaska",1.8,2024-02-25 08:20:32.732,59.0182,-153.1254,76.3
ak0242kqys5m,"54 km N of Stevens Village, Alaska",1.8,2024-02-25 08:18:01.737,66.4859,-148.8706,3.4
uw61984451,"1 km E of North Bend, Washington",1.22,2024-02-25 08:15:12.990,47.498333333333335,-121.76466666666667,18.48
tx2024dxcv,"65 km SSW of Whites City, New Mexico",1.8,2024-02-25 08:11:55.646,31.606,-104.55,6.7151
ci40676048,"22 km E of Little Lake, CA",0.94,2024-02-25 08:02:07.390,35.9468333,-117.6583333,2.36
ci40676040,"1 km NW of View Park-Windsor Hills, CA",1.42,2024-02-25 08:01:11.410,34.0018333,-118.3548333,10.84
pr71441208,"5 km WSW of Guánica, Puerto Rico",2.35,2024-02-25 07:57:40.870,17.9531666666667,-66.9576666666667,14.8
tx2024dxci,"64 km SSW of Whites City, New Mexico",1.9,2024-02-25 07:55:00.939,31.61,-104.545,6.8689
ak0242kql2b1,"14 km SSW of Unalaska, Alaska",2.1,2024-02-25 07:54:10.076,53.7482,-166.6001,75.8
tx2024dxcg,"63 km SSW of Whites City, New Mexico",3.1,2024-02-25 07:52:28.791,31.617,-104.533,7.9456
us7000m1gm,"7 km WSW of Uramita, Colombia",4.5,2024-02-25 07:51:09.198,6.8698,-76.2327,49.79
uw61984446,"22 km ENE of Ashford, Washington",0.21,2024-02-25 07:50:45.240,46.852333333333334,-121.7655,1.0
ak0242kqjewu,"63 km S of Kokhanok, Alaska",2.2,2024-02-25 07:46:38.030,58.8716,-154.6254,116.9
nc74007551,"36 km WNW of Petrolia, CA",2.43,2024-02-25 07:43:24.660,40.4421667,-124.6871667,24.84
ci40676032,"18 km ESE of Little Lake, CA",0.87,2024-02-25 07:37:47.090,35.8943333,-117.7163333,9.29
av91133923,"35 km NE of Adak, Alaska",0.66,2024-02-25 07:34:44.720,52.0923333333333,-176.259666666667,14.01
nc74007546,"2 km N of The Geysers, CA",0.76,2024-02-25 07:34:17.760,38.7989998,-122.7588348,4.38
nc74007541,"3 km NW of The Geysers, CA",0.14,2024-02-25 07:31:11.150,38.7935,-122.78,3.71
ak0242kqfdkr,"126 km SSE of McCarthy, Alaska",2.0,2024-02-25 07:27:56.121,60.3932,-141.9661,2.2
tx2024dxbl,"59 km S of Whites City, New Mexico",1.9,2024-02-25 07:27:42.525,31.643,-104.454,6.1255
us7000m1gh,"19 km N of Pedernales, Ecuador",4.7,2024-02-25 07:27:03.076,0.2451,-80.068,22.134
nc74007536,"4 km NNW of The Geysers, CA",0.37,2024-02-25 07:26:56.240,38.8086667,-122.7685,0.95
tx2024dxbj,"50 km NW of Toyah, Texas",2.9,2024-02-25 07:25:14.132,31.609,-104.197,2.511
ci40676024,"16 km NE of Little Lake, CA",0.98,2024-02-25 07:18:44.660,36.0241667,-117.7731667,1.35
nc74007531,"8 km NW of The Geysers, CA",0.44,2024-02-25 07:18:38.660,38.8293343,-122.8154984,2.52
pr71441198,"9 km SSE of Maria Antonia, Puerto Rico",2.3,2024-02-25 07:14:23.870,17.904,-66.8428333333333,15.77
av92214411,"37 km WSW of False Pass, Alaska",0.19,2024-02-25 07:05:06.410,54.758,-163.9735,-0.73
ak0242kq9yf2,"53 km SSW of Nikolski, Alaska",2.4,2024-02-25 07:02:27.011,52.4797,-169.1006,25.6
nn00874626,"17 km ENE of Swall Meadows, California",0.9,2024-02-25 07:01:18.881,37.5683,-118.4564,5.3
nc74007526,"9 km WNW of The Geysers, CA",1.21,2024-02-25 06:55:57.770,38.8205,-122.8418333,2.19
tx2024dxaj,"11 km NE of Balmorhea, Texas",1.8,2024-02-25 06:54:54.749,31.054,-103.652,3.7158
ak0242kpy6qd,"3 km SW of Salcha, Alaska",0.9,2024-02-25 06:47:35.541,64.5016,-146.9469,4.3
pr71441188,"25 km NNE of Arecibo, Puerto Rico",2.88,2024-02-25 06:45:40.670,18.6956666666667,-66.6545,35.53
nc74007521,"8 km NW of The Geysers, CA",0.67,2024-02-25 06:45:05.590,38.8330002,-122.8199997,1.64
us7000m1g7,"59 km S of Whites City, New Mexico",2.5,2024-02-25 06:44:22.476,31.6411,-104.4455,5.0
nc74007511,"7 km NW of The Geysers, CA",0.93,2024-02-25 06:41:01.580,38.8191681,-122.8231659,2.22
nc74007506,"10 km NW of The Geysers, CA",0.7,2024-02-25 06:28:51.210,38.8366661,-122.8361664,1.56
pr71441183,"38 km NW of San Antonio, Puerto Rico",3.01,2024-02-25 06:27:54.620,18.7403333333333,-67.3555,18.95
pr71441178,"55 km N of Loíza, Puerto Rico",3.17,2024-02-25 06:19:31.840,18.9365,-65.8795,7.39
ak0242kprqxk,"10 km WNW of Point MacKenzie, Alaska",1.3,2024-02-25 06:17:32.089,61.4109,-150.1435,31.4
us6000mfvc,"8 km SW of San Jose de Buan, Philippines",4.5,2024-02-25 06:14:12.768,12.0053,124.9656,66.754
nn00873891,"3 km ENE of Topaz Lake, Nevada",1.5,2024-02-25 06:12:47.624,38.7045,-119.5057,7.6
us6000mise,"22 km SE of Nelson Lagoon, Alaska",2.8,2024-02-25 05:56:32.991,55.8466,-160.9633,146.105
uu80047756,"3 km SW of Peoa, Utah",0.7,2024-02-25 05:49:22.570,40.7023333333333,-111.377333333333,12.49
ak0242kpcre1,"37 km SE of Sand Point, Alaska",1.9,2024-02-25 05:47:39.611,55.1073,-160.075,15.3
pr71441163,"42 km NW of San Antonio, Puerto Rico",3.34,2024-02-25 05:45:14.130,18.7806666666667,-67.3645,11.03
uu80047736,"4 km SW of Peoa, Utah",0.97,2024-02-25 05:35:37.090,40.7005,-111.378333333333,11.8
ak0242kpa0aj,"36 km WNW of Valdez, Alaska",1.3,2024-02-25 05:34:55.319,61.2118,-147.0038,3.6
ci40676016,"9 km WSW of Anza, CA",0.68,2024-02-25 05:31:49.980,33.5105,-116.7583333,4.6
ci37627324,"9 km WSW of Anza, CA",0.03,2024-02-25 05:31:46.240,33.5198333,-116.7625,3.39
ci40676008,"9 km WSW of Anza, CA",1.14,2024-02-25 05:27:40.850,33.5121667,-116.7601667,3.92
nc74007496,"8 km WNW of Cobb, CA",0.77,2024-02-25 05:25:11.300,38.8364983,-122.8118362,1.93
ak0242kp7r1w,"61 km N of Chase, Alaska",1.4,2024-02-25 05:24:02.448,62.9949,-149.9176,77.7
ak0242kp7nel,"4 km SSW of Salcha, Alaska",1.2,2024-02-25 05:23:55.450,64.4853,-146.9245,7.4
pr71441153,"50 km N of Tierras Nuevas Poniente, Puerto Rico",3.07,2024-02-25 05:17:39.430,18.9205,-66.502,38.43
hv74120781,"3 km WSW of Pāhala, Hawaii",2.13,2024-02-25 05:12:57.980,19.1865,-155.5075,36.43
nc74007491,"7 km NW of The Geysers, CA",0.48,2024-02-25 05:09:56.900,38.8153333,-122.8188333,2.66
ak0242kp3yoj,"59 km SE of Denali National Park, Alaska",1.4,2024-02-25 05:06:35.070,63.143,-150.9335,126.3
us6000misd,"89 km SSE of False Pass, Alaska",2.7,2024-02-25 05:02:08.886,54.088,-162.9871,35.0
ak0242kp2urn,"22 km NW of Valdez, Alaska",1.5,2024-02-25 05:01:17.797,61.2646,-146.668,9.1
ak0242koqoor,"50 km ENE of Yakutat, Alaska",1.8,2024-02-25 04:44:40.222,59.743,-138.9217,5.5
us7000m1ft,"112 km E of San Pedro de Atacama, Chile",4.3,2024-02-25 04:44:38.553,-22.8576,-67.1086,238.605
ci40676000,"19 km ESE of Little Lake, CA",0.57,2024-02-25 04:43:48.080,35.8876667,-117.7086667,7.82
nc74007486,"6 km WNW of Cobb, CA",0.7,2024-02-25 04:42:21.730,38.8364983,-122.7896652,2.04
nc74007481,"8 km NW of The Geysers, CA",0.22,2024-02-25 04:34:42.670,38.8318329,-122.8115005,1.55
us6000mism,"23 km E of Akutan, Alaska",2.5,2024-02-25 04:33:03.680,54.1333,-165.4118,85.268
ci40675992,"15 km SW of Searles Valley, CA",0.77,2024-02-25 04:32:27.450,35.6663333,-117.5095,7.81
uu80047651,"14 km NE of Milford, Utah",1.1,2024-02-25 04:25:51.880,38.4953333333333,-112.8945,2.03
nc74007476,"2 km NNE of The Geysers, CA",0.77,2024-02-25 04:21:08.340,38.793335,-122.7474976,1.79
pr2024056001,"21 km NNE of Miches, Dominican Republic",3.9,2024-02-25 04:20:45.880,19.1686,-68.9763,49.0
us7000m1fq,"130 km SSE of Kyzyl-Suu, Kyrgyzstan",5.4,2024-02-25 04:15:00.431,41.2117,78.4315,10.0
mb90041643,"32 km NW of Mackay, Idaho",1.85,2024-02-25 04:11:24.370,44.0995,-113.926333333333,4.88
ak0242kojc32,"91 km SSW of False Pass, Alaska",2.0,2024-02-25 04:10:11.023,54.1482,-164.1497,25.6
av91133908,"19 km W of Sitka, Alaska",0.0,2024-02-25 04:08:00.730,57.038,-135.654,6.87
ak0242koiit8,"192 km WSW of Adak, Alaska",2.3,2024-02-25 04:06:31.647,51.2014,-179.1891,22.9
uu80047631,"14 km NE of Milford, Utah",0.17,2024-02-25 04:05:37.470,38.4905,-112.898833333333,3.18
nc74007466,"7 km NW of The Geysers, CA",0.39,2024-02-25 04:03:58.400,38.8268318,-122.8050003,1.43
uu80047626,"15 km NE of Milford, Utah",0.3,2024-02-25 04:03:43.780,38.4951666666667,-112.889333333333,2.71
uu80000538,"15 km NE of Milford, Utah",0.13,2024-02-25 04:03:25.140,38.4931666666667,-112.888333333333,2.4
nn00873881,"30 km SE of Mina, Nevada",2.0,2024-02-25 04:01:22.111,38.1949,-117.8715,12.1
ci40675984,"8 km ESE of Yucaipa, CA",2.12,2024-02-25 04:01:01.230,34.0078333,-116.957,17.79
nc74007456,"2 km NNW of The Geysers, CA",0.46,2024-02-25 03:53:13.820,38.7913322,-122.7656631,0.75
ak0242ko5gwm,"23 km E of Healy, Alaska",1.6,2024-02-25 03:45:40.902,63.8305,-148.5024,101.7
mb90041733,"4 km NE of Happys Inn, Montana",0.96,2024-02-25 03:36:15.460,48.1146666666667,-115.095,2.31
nn00873879,"65 km NW of Rachel, Nevada",1.4,2024-02-25 03:35:56.131,38.0661,-116.2579,8.5
ak0242ko35a6,"49 km NW of Mosquito Lake, Alaska",1.5,2024-02-25 03:34:58.007,59.8604,-136.6672,3.0
ci40675976,"3 km SSE of Cabazon, CA",0.82,2024-02-25 03:32:33.670,33.8915,-116.7676667,13.94
uw61984431,"2 km W of King City, Oregon",1.41,2024-02-25 03:27:56.900,45.4005,-122.836,24.25
uu80000523,"15 km NE of Milford, Utah",0.86,2024-02-25 03:27:21.910,38.492,-112.886333333333,2.29
uu80000513,"39 km SSE of Mammoth, Wyoming",0.87,2024-02-25 03:27:00.780,44.666,-110.452333333333,2.39
uu80047601,"39 km SSE of Mammoth, Wyoming",1.02,2024-02-25 03:26:37.340,44.6636666666667,-110.453666666667,2.25
av92214306,"78 km W of Salamatof, Alaska",0.29,2024-02-25 03:22:24.970,60.5216666666667,-152.744666666667,5.67
us6000mfv6,"195 km SE of Kokopo, Papua New Guinea",4.4,2024-02-25 03:22:00.426,-5.6657,153.4436,27.797
ak0242ko08ue,"34 km NW of Valdez, Alaska",2.0,2024-02-25 03:21:04.384,61.3185,-146.8543,13.4
ci40675960,"6 km WSW of Palmdale, CA",0.6,2024-02-25 03:05:41.450,34.5671667,-118.1648333,6.13
nc74007451,"2 km WNW of The Geysers, CA",0.73,2024-02-25 03:01:36.140,38.7866669,-122.7798309,1.02
nc74007446,"2 km NW of The Geysers, CA",0.72,2024-02-25 02:59:50.660,38.7859993,-122.769165,3.31
av91133893,"19 km W of Sitka, Alaska",0.17,2024-02-25 02:58:23.990,57.0413333333333,-135.656,6.83
av91133888,"19 km W of Sitka, Alaska",-0.01,2024-02-25 02:58:08.830,57.048,-135.645333333333,6.03
tx2024dwsm,"2 km SE of Falls City, Texas",2.1,2024-02-25 02:55:37.797,28.965,-97.997,0.0488
ak0242knm4r5,"18 km N of Two Rivers, Alaska",0.9,2024-02-25 02:55:19.623,65.0334,-147.1039,0.0
us7000m1ff,"85 km W of San Antonio de los Cobres, Argentina",4.5,2024-02-25 02:54:04.238,-24.1821,-67.1641,196.547
ak0242knlg5y,"45 km W of Nanwalek, Alaska",1.8,2024-02-25 02:52:00.869,59.4329,-152.7066,84.6
nc74007441,"7 km NW of The Geysers, CA",1.61,2024-02-25 02:50:24.970,38.814,-122.8223333,2.35
ak0242knk921,"48 km SSE of Nelchina, Alaska",1.6,2024-02-25 02:46:43.220,61.5999,-146.3865,15.0
uu80047561,"15 km NE of Milford, Utah",0.72,2024-02-25 02:35:31.840,38.4941666666667,-112.890666666667,2.17
us6000mfv4,"193 km S of Bengkulu, Indonesia",4.2,2024-02-25 02:25:28.417,-5.5464,102.3358,30.093
ak0242knfg38,"14 km W of Point Possession, Alaska",1.5,2024-02-25 02:24:00.521,60.9447,-150.9577,57.6
ci40675952,"14 km E of Coso Junction, CA",0.89,2024-02-25 02:20:26.430,36.028,-117.7893333,1.75
uw61984421,"15 km NNE of Ashford, Washington",0.06,2024-02-25 02:17:13.640,46.88816666666666,-121.954,10.01
hv74120671,"10 km NE of Pāhala, Hawaii",2.27999997,2024-02-25 02:10:32.710,19.2600002288818,-155.39599609375,29.4300003051758
uu80047541,"14 km NE of Milford, Utah",0.12,2024-02-25 02:09:15.540,38.4955,-112.905,2.75
hv74120666,"11 km NE of Pāhala, Hawaii",1.91999996,2024-02-25 02:08:29.130,19.2676658630371,-155.389007568359,30.5900001525879
ak0242knbuj7,"7 km E of Susitna North, Alaska",1.3,2024-02-25 02:07:21.471,62.1585,-149.7097,48.4
ak0242knbekq,"22 km ESE of Chase, Alaska",1.0,2024-02-25 02:05:14.669,62.3821,-149.7,9.5
av92214281,"13 km NNE of Atka, Alaska",0.0,2024-02-25 01:59:02.470,52.3106666666667,-174.152,1.95
us6000mfv7,"Izu Islands, Japan region",4.4,2024-02-25 01:56:29.375,31.5616,140.453,10.0
nn00873890,"21 km WNW of Indian Springs, Nevada",0.1,2024-02-25 01:55:30.014,36.6748,-115.8684,6.4
nc74007426,"11 km NW of The Geysers, CA",0.23,2024-02-25 01:42:43.690,38.8318333,-122.8595,1.62
ak0242kmwn0j,"15 km S of Susitna North, Alaska",1.4,2024-02-25 01:36:26.553,62.0192,-149.8463,17.4
uw61984416,"22 km ENE of Ashford, Washington",0.14,2024-02-25 01:36:03.120,46.84733333333333,-121.76766666666667,-0.08
ci40675928,"22 km ESE of Little Lake, CA",0.79,2024-02-25 01:34:56.190,35.873,-117.6725,7.33
nc74007416,"12 km ENE of Cloverdale, CA",1.08,2024-02-25 01:30:05.380,38.8429985,-122.8809967,2.51
ci40675920,"4 km SW of Corona, CA",0.92,2024-02-25 01:24:57.520,33.848,-117.5951667,11.04
nc74007411,"8 km NW of The Geysers, CA",0.25,2024-02-25 01:21:53.370,38.8310013,-122.8134995,1.51
ci40675912,"14 km ESE of Anza, CA",0.41,2024-02-25 01:18:30.470,33.5248333,-116.5213333,12.71
ci40675904,"10 km ENE of Borrego Springs, CA",1.62,2024-02-25 01:12:58.350,33.2888333,-116.2735,2.91
us7000m1g5,"45 km NW of Akutan, Alaska",2.6,2024-02-25 01:10:09.403,54.4399,-166.2468,10.0
av92214261,"28 km NNE of Atka, Alaska",2.42,2024-02-25 01:09:43.520,52.4491666666667,-174.117833333333,10.0
av91133853,"14 km WNW of Akutan, Alaska",0.9,2024-02-25 01:08:36.340,54.177,-165.982166666667,15.93
ak0242kmqepp,"15 km WNW of Akutan, Alaska",1.8,2024-02-25 01:07:20.992,54.1636,-166.0084,10.8
av91133848,"14 km WSW of Akutan, Alaska",0.73,2024-02-25 01:05:55.440,54.0926666666667,-165.991166666667,21.18
ak0242kmpxux,"15 km W of Akutan, Alaska",1.6,2024-02-25 01:05:03.025,54.1112,-166.0072,19.2
ci40675896,"16 km SSW of Searles Valley, CA",0.62,2024-02-25 01:03:43.980,35.6288333,-117.4628333,7.49
av92214246,"15 km W of Akutan, Alaska",1.03,2024-02-25 01:02:26.640,54.124,-166.012666666667,18.58
av91133838,"14 km W of Akutan, Alaska",0.74,2024-02-25 01:00:30.920,54.1326666666667,-165.996333333333,18.66
av92214241,"15 km WNW of Akutan, Alaska",1.14,2024-02-25 00:59:57.440,54.164,-166.001166666667,16.87
av91133833,"16 km W of Akutan, Alaska",0.99,2024-02-25 00:58:29.510,54.1176666666667,-166.021833333333,16.61
us7000m1f7,"27 km SW of Puerto Ángel, Mexico",4.2,2024-02-25 00:57:24.840,15.4683,-96.6386,10.0
av91133823,"15 km WSW of Akutan, Alaska",1.15,2024-02-25 00:57:19.820,54.0775,-165.987166666667,15.83
av91133818,"12 km SW of Akutan, Alaska",0.77,2024-02-25 00:57:03.610,54.0678333333333,-165.931666666667,16.22
av91133828,"14 km W of Akutan, Alaska",0.84,2024-02-25 00:56:46.300,54.1386666666667,-165.996666666667,17.14
av91133813,"16 km W of Akutan, Alaska",0.49,2024-02-25 00:55:12.810,54.1471666666667,-166.0255,16.08
av92214231,"60 km SE of Pedro Bay, Alaska",0.55,2024-02-25 00:45:51.260,59.356,-153.442666666667,-0.38
ak0242kmd4so,"0 km W of Point Possession, Alaska",1.5,2024-02-25 00:45:40.334,60.9229,-150.701,45.1
hv74120611,"3 km SSW of Pāhala, Hawaii",1.74000001,2024-02-25 00:41:03.620,19.1748332977295,-155.497497558594,35.8499984741211
ak0242kmbwr6,"17 km NE of Cantwell, Alaska",0.9,2024-02-25 00:39:55.239,63.5216,-148.7537,12.6
nn00873877,"33 km SE of Mina, Nevada",1.4,2024-02-25 00:34:44.102,38.1532,-117.8689,12.1
nc74007386,"11 km NNW of Redwood Valley, CA",1.24,2024-02-25 00:34:06.160,39.3631667,-123.2356667,7.1
uw61984411,"34 km NNE of Amboy, Washington",0.09,2024-02-25 00:31:14.620,46.20766666666667,-122.31433333333334,13.07
ak0242km9gwy,"54 km WNW of Ninilchik, Alaska",2.4,2024-02-25 00:28:16.747,60.2725,-152.5331,105.2
us7000m1f4,"59 km ENE of Isen, Japan",4.3,2024-02-25 00:28:08.549,27.8218,129.5218,38.668
ci40675880,"10 km SSW of Idyllwild, CA",0.75,2024-02-25 00:27:07.240,33.6565,-116.7406667,12.84
uu80047421,"15 km NE of Milford, Utah",0.86,2024-02-25 00:22:26.040,38.4933333333333,-112.890333333333,2.59
nc74007376,"3 km SSW of Anderson Springs, CA",1.04,2024-02-25 00:17:57.100,38.7529984,-122.7006683,1.56
pr71441138,"9 km SSE of Maria Antonia, Puerto Rico",2.55,2024-02-25 00:16:58.640,17.9076666666667,-66.8465,15.67
ak0242km6r4d,"33 km SE of Minto, Alaska",0.9,2024-02-25 00:15:48.446,64.9295,-148.866,22.6
nc74007371,"4 km W of Portola Valley, CA",0.45,2024-02-25 00:11:21.490,37.3851667,-122.2798333,8.73
ak0242km5e5f,"3 km E of Point MacKenzie, Alaska",1.3,2024-02-25 00:09:13.630,61.3583,-149.9169,41.7
ak0242km4e31,"25 km SE of Susitna North, Alaska",1.2,2024-02-25 00:04:49.872,61.9903,-149.5375,11.2
pr2024056000,"20 km W of Puerto Real, Puerto Rico",3.46,2024-02-25 00:03:34.950,18.0936,-67.3768,35.0
ak0242km3jjf,"27 km N of Skwentna, Alaska",1.4,2024-02-25 00:00:50.350,62.2392,-151.4546,89.9
ak0242jclbwd,"24 km ENE of Ferry, Alaska",1.3,2024-02-24 23:57:26.051,64.1139,-148.6667,128.7
uu80047401,"14 km NE of Milford, Utah",0.89,2024-02-24 23:53:35.790,38.4943333333333,-112.8925,2.16
us7000m1ew,"7 km S of Atoka, New Mexico",3.9,2024-02-24 23:50:11.079,32.7001,-104.3897,5.0
ak0242jciy9d,"35 km WSW of Kivalina, Alaska",1.9,2024-02-24 23:46:16.171,67.6079,-165.3046,14.7
ak0242jcis6n,"28 km WSW of Kivalina, Alaska",1.8,2024-02-24 23:45:37.434,67.6462,-165.1862,14.6
nc74007361,"9 km NW of The Geysers, CA",-0.04,2024-02-24 23:42:58.620,38.8245,-122.8458333,2.19
nc74007356,"1 km ENE of The Geysers, CA",0.93,2024-02-24 23:39:51.490,38.7831667,-122.7428333,0.7
tx2024dwly,"55 km NW of Toyah, Texas",1.8,2024-02-24 23:37:58.123,31.676,-104.204,6.4075
ak0242jcfiqm,"86 km NW of Karluk, Alaska",1.1,2024-02-24 23:30:16.350,58.2192,-155.2612,0.9
uw61984406,"15 km N of Amboy, Washington",0.53,2024-02-24 23:30:10.540,46.044333333333334,-122.477,18.04
us7000m1et,"47 km SSE of Tari, Papua New Guinea",5.0,2024-02-24 23:29:42.143,-6.2328,143.1244,10.0
av91133783,"20 km W of Sitka, Alaska",0.29,2024-02-24 23:27:55.810,57.053,-135.661333333333,6.58
uu80047366,"15 km NE of Milford, Utah",0.86,2024-02-24 23:25:21.110,38.4931666666667,-112.888333333333,2.18
ak0242jcdg5u,"13 km SSW of Willow, Alaska",1.1,2024-02-24 23:20:46.510,61.6345,-150.1472,10.6
nc74007341,"10 km NNE of Larkfield-Wikiup, CA",0.98,2024-02-24 23:20:09.510,38.5893333,-122.7008333,6.91
nc74007336,"6 km WNW of Cobb, CA",0.24,2024-02-24 23:14:36.660,38.8341675,-122.7949982,1.42
uu80047341,"14 km NE of Milford, Utah",0.69,2024-02-24 23:11:01.080,38.4926666666667,-112.890166666667,2.57
us7000m1ep,"13 km NNW of Psará, Greece",4.2,2024-02-24 22:59:01.885,38.6527,25.5109,10.779
tx2024dwkq,"35 km NNW of Toyah, Texas",2.4,2024-02-24 22:58:16.294,31.602,-103.96,8.2404
nn00873876,"26 km NW of Indian Springs, Nevada",0.1,2024-02-24 22:53:26.294,36.7499,-115.8608,2.1
nc74007321,"8 km NW of The Geysers, CA",0.76,2024-02-24 22:47:02.940,38.8325005,-122.8164978,1.88
ak0242jbx6ad,"74 km SW of Adak, Alaska",2.1,2024-02-24 22:44:56.378,51.4505,-177.4592,35.4
ak0242jbwpjl,"12 km SSW of Willow, Alaska",1.0,2024-02-24 22:42:39.780,61.6457,-150.1339,15.6
ci40675864,"3 km NNW of Beaumont, CA",1.22,2024-02-24 22:38:50.460,33.9578333,-116.9916667,16.0
ci40675856,"2 km WNW of Loma Linda, CA",1.32,2024-02-24 22:38:17.010,34.0556667,-117.2793333,14.88
ci40675848,"0 km WSW of Loma Linda, CA",1.21,2024-02-24 22:38:00.590,34.0468333,-117.2656667,15.09
hv74120571,"3 km SSW of Pāhala, Hawaii",1.8,2024-02-24 22:36:54.160,19.1743333333333,-155.492666666667,34.42
nc74007316,"7 km WNW of Cobb, CA",0.78,2024-02-24 22:31:10.550,38.8358345,-122.8010025,2.29
ak0242jbtxp2,"74 km SE of King Cove, Alaska",1.9,2024-02-24 22:29:44.860,54.5058,-161.6672,21.6
ak0242jbr25j,"47 km WNW of Mentasta Lake, Alaska",1.0,2024-02-24 22:16:03.189,63.1498,-144.5609,10.2
ak0242jbq733,"15 km ENE of Chase, Alaska",1.0,2024-02-24 22:12:20.140,62.5203,-149.8456,10.6
hv74120561,"10 km E of Pāhala, Hawaii",2.25,2024-02-24 22:11:10.440,19.2108325958252,-155.380172729492,31.0499992370605
ok2024dwja,"16 km W of Aline, Oklahoma",1.3,2024-02-24 22:09:41.850,36.51016667,-98.63266667,5.71
hv74120556,"2 km WSW of Pāhala, Hawaii",1.96,2024-02-24 22:06:53.340,19.1925,-155.4965,32.7
ak0242jbor5c,"46 km N of Valdez, Alaska",2.5,2024-02-24 22:05:28.321,61.5504,-146.4149,29.6
ak0242jboltt,"59 km NNW of Petersville, Alaska",1.6,2024-02-24 22:04:54.214,62.9827,-151.2623,131.7
ak0242jbo2ne,"35 km ESE of Pedro Bay, Alaska",2.0,2024-02-24 22:02:10.560,59.7217,-153.4888,120.3
us7000m1ea,"10 km W of El Realejo, Nicaragua",5.3,2024-02-24 21:57:41.964,12.5454,-87.2599,80.506
av91133773,"19 km W of Sitka, Alaska",-0.12,2024-02-24 21:57:19.900,57.0426666666667,-135.654166666667,6.71
ci40675832,"5 km WNW of Borrego Springs, CA",0.88,2024-02-24 21:52:59.920,33.2708333,-116.4286667,4.17
nc74007296,"6 km W of Cobb, CA",0.46,2024-02-24 21:51:04.160,38.8264999,-122.796669,1.37
us7000m1e8,"10 km N of Port-Olry, Vanuatu",5.0,2024-02-24 21:47:43.243,-14.947,167.0715,55.066
nc74007291,"4 km WSW of Colma, CA",0.77,2024-02-24 21:39:50.100,37.6626667,-122.5066667,7.87
ci40675824,"5 km W of Borrego Springs, CA",1.07,2024-02-24 21:39:38.640,33.2623333,-116.4248333,4.39
ak0242jb9zm8,"26 km SW of Petersville, Alaska",1.6,2024-02-24 21:36:39.878,62.3252,-151.128,85.7
av91133768,"91 km W of Adak, Alaska",1.32,2024-02-24 21:36:27.800,51.8645,-177.963,4.1
nc74007276,"4 km N of Santa Rosa, CA",2.03,2024-02-24 21:36:06.830,38.4828333,-122.7101667,6.2
ak0242jb6y2c,"9 km ESE of Stevens Village, Alaska",0.9,2024-02-24 21:22:17.845,65.9852,-148.8868,12.3
us6000mfur,"Bonin Islands, Japan region",4.3,2024-02-24 21:16:38.125,27.578,141.8902,30.882
av92214096,"91 km W of Adak, Alaska",1.11,2024-02-24 21:10:49.770,51.8616666666667,-177.9645,3.79
nc74007271,"31 km SE of Yosemite Valley, CA",1.26,2024-02-24 21:10:41.640,37.5185,-119.3676667,19.84
us6000mfuq,"260 km WNW of Houma, Tonga",4.1,2024-02-24 21:05:02.904,-20.0183,-177.4822,574.893
nn00873870,"30 km SE of Mina, Nevada",1.6,2024-02-24 21:00:50.026,38.1732,-117.9021,11.1
nc74007251,"8 km NW of The Geysers, CA",0.76,2024-02-24 20:54:44.790,38.8293343,-122.8150024,2.29
ak0242jaor9n,"67 km SE of Adak, Alaska",1.8,2024-02-24 20:37:32.597,51.489,-175.8736,25.6
av91133763,"23 km W of Akutan, Alaska",0.15,2024-02-24 20:35:28.700,54.1081666666667,-166.129,14.16
nc74007236,"8 km W of Cobb, CA",0.9,2024-02-24 20:30:43.200,38.8349991,-122.8180008,1.72
us6000mfup,"275 km WNW of Houma, Tonga",4.0,2024-02-24 20:30:12.800,-20.0686,-177.6745,504.776
